order_id,customer_id,customer_state,customer_city,order_status,order_purchase_timestamp,order_approved_at,order_delivered_customer_date,order_estimated_delivery_date,is_late,delivery_days,promised_days,n_items,total_price,total_freight,freight_to_price_ratio,cross_state,product_category,avg_review_score
O02124,C01707,AM,coari,delivered,2017-02-12 15:27:21,2017-02-14 03:27:21,2017-03-14 15:27:21,2017-02-24 15:27:21,1,30,12,1,338.33,21.06,0.0622,0,malas_acessorios,3.0
O02133,C01646,PB,joao pessoa,delivered,2016-10-25 05:53:32,2016-10-25 07:53:32,2016-11-21 05:53:32,2016-11-05 05:53:32,1,27,11,1,348.89,15.91,0.0456,1,flores,1.0
O02159,C01308,ES,vila velha,delivered,2017-07-31 17:13:01,2017-08-01 16:13:01,2017-08-12 17:13:01,2017-08-19 17:13:01,0,12,19,1,274.96,22.89,0.0832,1,casa_escritorio,5.0
O02160,C01790,SP,campinas,delivered,2017-12-04 12:05:47,2017-12-04 20:05:47,2018-01-03 12:05:47,2017-12-23 12:05:47,1,30,19,1,492.39,36.09,0.0733,1,instrumentos_musicais,3.0
O02161,C00244,GO,goiania,delivered,2018-03-08 15:49:13,2018-03-10 05:49:13,2018-04-05 15:49:13,2018-03-31 15:49:13,1,28,23,1,230.61,14.6,0.0633,1,cool_stuff,1.0
O02171,C00670,PA,castanhal,delivered,2017-07-28 10:17:15,2017-07-29 07:17:15,2017-08-15 10:17:15,2017-08-18 10:17:15,0,18,21,1,14.71,29.18,1.9837,1,perfumaria,5.0
O02172,C00103,BA,vitoria da conquista,delivered,2017-02-05 17:12:25,2017-02-07 02:12:25,2017-02-11 17:12:25,2017-02-21 17:12:25,0,6,16,3,650.69,89.67,0.277,1,casa_garagem,1.0
O02174,C01017,ES,cariacica,delivered,2017-01-15 02:47:51,2017-01-17 02:47:51,2017-02-10 02:47:51,2017-02-01 02:47:51,1,26,17,1,305.36,12.71,0.0416,1,cds_dvds_musicais,2.0
O02176,C00636,ES,vitoria,delivered,2017-08-15 17:21:58,2017-08-16 07:21:58,2017-08-22 17:21:58,2017-09-07 17:21:58,0,7,23,3,376.84,103.49,0.3213,1,casa_conforto_2,4.0
O02185,C01484,RJ,campos,delivered,2018-08-13 04:48:38,2018-08-14 18:48:38,2018-08-21 04:48:38,2018-09-04 04:48:38,0,8,22,2,273.02,54.97,0.1919,1,alimentos_bebidas,4.0
O02192,C01618,AL,delmiro gouveia,delivered,2017-10-19 00:34:16,2017-10-19 14:34:16,2017-11-15 00:34:16,2017-10-29 00:34:16,1,27,10,1,76.68,26.98,0.3519,1,eletronicos,2.0
O02206,C00716,TO,porto nacional,delivered,2017-03-08 08:59:48,2017-03-09 00:59:48,2017-03-12 08:59:48,2017-03-31 08:59:48,0,4,23,1,487.18,18.35,0.0377,1,casa_jardim,5.0
O02214,C01443,PA,castanhal,delivered,2016-09-12 01:14:38,2016-09-13 18:14:38,2016-09-25 01:14:38,2016-09-30 01:14:38,0,13,18,1,370.66,19.52,0.0527,1,flores,5.0
O02229,C00017,DF,ceilandia,delivered,2017-10-16 04:49:27,2017-10-16 14:49:27,2017-10-25 04:49:27,2017-11-03 04:49:27,0,9,18,2,489.61,81.03,0.1791,1,casa_conforto,5.0
O02230,C00276,MS,corumba,delivered,2017-02-07 03:33:37,2017-02-07 20:33:37,2017-03-03 03:33:37,2017-02-20 03:33:37,1,24,13,1,250.79,16.63,0.0663,1,eletroportateis,5.0
O02234,C01284,AP,oida,delivered,2016-09-06 13:59:09,2016-09-08 02:59:09,2016-09-25 13:59:09,2016-09-28 13:59:09,0,19,22,1,243.62,17.66,0.0725,1,moveis_sala,5.0
O02246,C01871,RO,vilhena,delivered,2017-02-23 02:23:50,2017-02-24 01:23:50,2017-03-24 02:23:50,2017-03-20 02:23:50,1,29,25,1,256.25,34.58,0.1349,1,cds_dvds_musicais,1.0
O02248,C00273,PB,santa rita,delivered,2018-02-24 15:45:47,2018-02-25 08:45:47,2018-02-28 15:45:47,2018-03-09 15:45:47,0,4,13,1,69.49,31.12,0.4478,1,moveis_cozinha,5.0
O02252,C01413,RJ,campos,delivered,2017-10-28 17:02:53,2017-10-29 00:02:53,2017-11-05 17:02:53,2017-11-10 17:02:53,0,8,13,1,34.5,25.37,0.7354,0,casa_construcao,5.0
O02257,C00834,MT,cuiaba,delivered,2017-07-15 23:15:03,2017-07-16 11:15:03,2017-07-20 23:15:03,2017-08-04 23:15:03,0,5,20,1,53.14,36.5,0.6869,1,seguros_servicos,5.0
O02272,C01812,GO,luziania,delivered,2016-12-27 09:28:21,2016-12-29 03:28:21,2017-01-03 09:28:21,2017-01-06 09:28:21,0,7,10,2,863.21,76.88,0.0907,1,casa_garagem,4.0
O02294,C01535,PI,floriano,delivered,2017-08-25 09:54:45,2017-08-26 14:54:45,2017-09-14 09:54:45,2017-09-01 09:54:45,1,20,7,1,428.11,14.63,0.0342,1,perfumaria,3.0
O02300,C01033,RR,caracarai,delivered,2017-05-04 00:14:25,2017-05-04 08:14:25,2017-05-23 00:14:25,2017-05-22 00:14:25,1,19,18,2,457.54,26.64,0.0617,1,beleza_saude,1.0
O02308,C00048,DF,brasilia,delivered,2017-01-22 10:52:53,2017-01-23 11:52:53,2017-02-17 10:52:53,2017-02-16 10:52:53,1,26,25,1,444.56,18.21,0.041,1,seguros_servicos,2.0
O02313,C00796,ES,cariacica,delivered,2017-09-16 12:10:07,2017-09-16 15:10:07,2017-10-08 12:10:07,2017-10-09 12:10:07,0,22,23,1,278.62,27.34,0.0981,1,moveis_quarto,4.0
O02322,C01192,GO,luziania,delivered,2017-10-30 14:47:17,2017-10-31 16:47:17,2017-11-06 14:47:17,2017-11-05 14:47:17,1,7,6,1,162.31,20.06,0.1236,1,casa_garagem,4.0
O02327,C00069,BA,feira de santana,delivered,2018-02-21 12:04:18,2018-02-22 21:04:18,2018-03-11 12:04:18,2018-03-06 12:04:18,1,18,13,1,298.1,21.4,0.0718,1,telefonia,4.0
O02331,C00194,ES,linhares,delivered,2017-04-05 16:32:07,2017-04-07 04:32:07,2017-04-11 16:32:07,2017-04-27 16:32:07,0,6,22,1,189.07,31.39,0.166,1,la_cuisine,4.0
O02345,C00420,TO,araguaina,delivered,2017-12-25 05:06:50,2017-12-26 13:06:50,2018-01-05 05:06:50,2018-01-06 05:06:50,0,11,12,1,17.28,40.18,2.3252,1,beleza_saude,5.0
O02359,C01122,MG,contagem,delivered,2017-04-25 16:24:23,2017-04-26 00:24:23,2017-05-08 16:24:23,2017-05-20 16:24:23,0,13,25,1,332.77,39.36,0.1183,1,dvds_blu_ray,3.0
O02373,C00292,PA,anamideua,delivered,2017-02-04 02:10:12,2017-02-06 00:10:12,2017-03-06 02:10:12,2017-02-25 02:10:12,1,30,21,1,120.8,21.78,0.1803,1,casa_garagem,2.0
O02384,C01963,RJ,duque de caxias,delivered,2018-07-12 17:01:41,2018-07-13 15:01:41,2018-07-31 17:01:41,2018-07-22 17:01:41,1,19,10,1,11.86,28.21,2.3786,1,casa_escritorio,2.0
O02397,C00398,PI,campo maior,delivered,2017-03-29 15:25:44,2017-03-30 05:25:44,2017-04-06 15:25:44,2017-04-08 15:25:44,0,8,10,5,1646.68,140.62,0.0956,1,casa_banheiro,2.0
O02400,C00816,TO,araguaina,delivered,2018-09-04 11:23:36,2018-09-04 13:23:36,2018-09-21 11:23:36,2018-09-20 11:23:36,1,17,16,1,35.83,22.13,0.6176,1,alimentos_bebidas,3.0
O02410,C00648,RN,mossoro,delivered,2017-08-22 04:03:43,2017-08-22 07:03:43,2017-09-05 04:03:43,2017-08-29 04:03:43,1,14,7,1,137.75,49.44,0.3589,1,casa_iluminacao,2.0
O02433,C01058,GO,aparecida de goiania,delivered,2017-12-11 10:24:23,2017-12-11 13:24:23,2017-12-27 10:24:23,2017-12-24 10:24:23,1,16,13,2,447.41,93.02,0.8707,1,artes,3.0
O02450,C00370,RS,canoas,delivered,2016-12-02 15:24:08,2016-12-04 13:24:08,2016-12-25 15:24:08,2016-12-11 15:24:08,1,23,9,1,258.37,22.38,0.0866,1,livros_interesse,2.0
O02472,C01674,SP,santos,delivered,2018-06-29 19:09:04,2018-06-29 23:09:04,2018-07-15 19:09:04,2018-07-17 19:09:04,0,16,18,1,387.18,11.57,0.0299,1,flores,5.0
O02487,C01267,TO,araguaina,delivered,2017-08-18 10:54:58,2017-08-19 08:54:58,2017-09-15 10:54:58,2017-08-24 10:54:58,1,28,6,1,441.44,21.39,0.0485,1,casa_quarto,1.0
O02496,C00823,AL,maceio,delivered,2017-07-05 17:15:10,2017-07-05 22:15:10,2017-07-17 17:15:10,2017-07-28 17:15:10,0,12,23,1,63.3,43.27,0.6836,1,casa_limpeza,5.0
O02501,C00263,SE,itabaiana,delivered,2018-06-20 23:10:13,2018-06-21 17:10:13,2018-06-27 23:10:13,2018-07-11 23:10:13,0,7,21,1,329.33,20.02,0.0608,1,portateis_casa_forno_cafe,5.0
O02505,C01849,PI,teresina,delivered,2017-10-23 05:22:36,2017-10-24 02:22:36,2017-11-03 05:22:36,2017-10-29 05:22:36,1,11,6,2,550.56,60.25,0.1082,1,casa_garagem,2.0
O02527,C00831,CE,maracanau,delivered,2017-05-19 23:35:33,2017-05-20 19:35:33,2017-06-08 23:35:33,2017-06-06 23:35:33,1,20,18,1,52.7,22.17,0.4207,1,utilidades_domesticas,3.0
O02528,C00387,AP,macapa,delivered,2017-09-27 09:27:09,2017-09-27 21:27:09,2017-10-02 09:27:09,2017-10-07 09:27:09,0,5,10,2,221.67,13.14,0.0777,1,moveis_cozinha,5.0
O02542,C01783,AP,santana,delivered,2017-03-21 15:15:40,2017-03-22 17:15:40,2017-04-15 15:15:40,2017-04-11 15:15:40,1,25,21,1,442.11,29.85,0.0675,1,ferramentas_jardim,4.0
O02558,C00160,AC,tarauaca,delivered,2018-10-11 20:03:33,2018-10-12 07:03:33,2018-10-25 20:03:33,2018-10-29 20:03:33,0,14,18,3,415.3,64.96,0.1573,1,fashion_bolsas,1.0
O02562,C01725,AL,penedo,delivered,2017-04-01 12:51:02,2017-04-02 15:51:02,2017-04-05 12:51:02,2017-04-14 12:51:02,0,4,13,1,38.46,39.63,1.0304,1,market_place,5.0
O02568,C01093,TO,palmas,delivered,2016-12-30 15:05:52,2016-12-31 08:05:52,2017-01-03 15:05:52,2017-01-13 15:05:52,0,4,14,2,329.81,68.05,0.2196,1,casa_escritorio,5.0
O02573,C00270,PE,recife,delivered,2018-04-26 06:28:58,2018-04-26 21:28:58,2018-05-24 06:28:58,2018-05-03 06:28:58,1,28,7,1,174.31,38.99,0.2237,1,fashion_esporte,4.0
O02584,C01819,ES,linhares,delivered,2018-09-09 11:15:37,2018-09-11 00:15:37,2018-10-06 11:15:37,2018-09-16 11:15:37,1,27,7,1,138.15,9.35,0.0677,1,fraldas_higiene,5.0
O02586,C00883,RN,parnamirim,delivered,2018-01-25 05:37:08,2018-01-25 19:37:08,2018-02-07 05:37:08,2018-02-18 05:37:08,0,13,24,1,243.43,7.39,0.0304,1,moveis_jardim,5.0
O02594,C00801,SC,sao jose,delivered,2017-07-17 21:43:45,2017-07-18 09:43:45,2017-08-13 21:43:45,2017-07-24 21:43:45,1,27,7,3,1213.98,53.35,0.043,1,casa_iluminacao,1.0
O02601,C01094,PB,bayeux,delivered,2018-06-19 22:25:52,2018-06-20 18:25:52,2018-06-27 22:25:52,2018-07-06 22:25:52,0,8,17,1,346.84,34.81,0.1004,1,seguros_servicos,1.0
O02608,C00333,AP,santana,delivered,2017-10-27 20:16:51,2017-10-28 11:16:51,2017-11-15 20:16:51,2017-11-09 20:16:51,1,19,13,2,574.7,32.76,0.1445,1,casa_sala,4.0
O02618,C00340,AP,laranjal do jari,delivered,2018-06-07 02:07:12,2018-06-08 14:07:12,2018-07-07 02:07:12,2018-06-21 02:07:12,1,30,14,2,544.65,37.07,0.095,1,moveis_decoracao,5.0
O02621,C01949,TO,porto nacional,delivered,2017-06-13 14:27:05,2017-06-15 08:27:05,2017-07-06 14:27:05,2017-06-26 14:27:05,1,23,13,1,39.82,11.5,0.2888,1,beleza_saude,1.0
O02635,C01881,MA,sao luis,delivered,2017-12-01 03:50:27,2017-12-01 19:50:27,2017-12-08 03:50:27,2017-12-15 03:50:27,0,7,14,1,230.27,24.82,0.1078,1,automotivo,3.0
O02638,C01618,AL,delmiro gouveia,delivered,2018-03-25 10:49:55,2018-03-26 04:49:55,2018-04-04 10:49:55,2018-04-11 10:49:55,0,10,17,1,475.31,30.84,0.0649,1,moveis_jardim,5.0
O02644,C01191,RR,boa vista,delivered,2017-12-27 04:59:45,2017-12-28 17:59:45,2018-01-26 04:59:45,2018-01-06 04:59:45,1,30,10,2,551.96,67.28,0.1686,1,market_place,1.0
O02656,C00021,TO,palmas,delivered,2016-10-16 13:32:15,2016-10-16 14:32:15,2016-10-28 13:32:15,2016-10-30 13:32:15,0,12,14,1,384.35,36.18,0.0941,1,alimentos_bebidas,4.0
O02663,C01320,SE,nossa senhora do socorro,delivered,2018-01-22 07:49:54,2018-01-24 02:49:54,2018-01-30 07:49:54,2018-01-31 07:49:54,0,8,9,2,498.54,66.51,0.1365,1,casa_utilidades,5.0
O02675,C01976,RO,cacoal,delivered,2016-12-22 16:35:03,2016-12-24 11:35:03,2017-01-15 16:35:03,2017-01-15 16:35:03,0,24,24,1,430.37,46.7,0.1085,1,moda_roupa,5.0
O02676,C00647,ES,vitoria,delivered,2018-05-22 16:27:57,2018-05-22 23:27:57,2018-06-09 16:27:57,2018-06-11 16:27:57,0,18,20,1,498.33,31.3,0.0628,0,casa_outros,5.0
O02682,C01660,RO,cacoal,delivered,2017-12-01 14:15:05,2017-12-02 10:15:05,2017-12-18 14:15:05,2017-12-15 14:15:05,1,17,14,1,217.07,40.18,0.1851,1,utilidades_domesticas,2.0
O02690,C01628,MS,corumba,delivered,2018-03-04 22:44:16,2018-03-06 07:44:16,2018-03-18 22:44:16,2018-03-26 22:44:16,0,14,22,3,1298.12,44.27,0.0333,1,casa_conforto,5.0
O02695,C01204,CE,maracanau,delivered,2017-09-17 21:12:17,2017-09-17 22:12:17,2017-09-30 21:12:17,2017-10-01 21:12:17,0,13,14,1,133.74,25.44,0.1902,1,casa_jardim,5.0
O02706,C00960,SC,blumenau,delivered,2017-12-11 00:06:15,2017-12-11 17:06:15,2017-12-30 00:06:15,2018-01-01 00:06:15,0,19,21,1,233.56,42.37,0.1814,1,eletrodomesticos,5.0
O02709,C01228,MG,contagem,delivered,2017-01-22 22:28:54,2017-01-24 09:28:54,2017-02-20 22:28:54,2017-02-16 22:28:54,1,29,25,1,334.15,10.41,0.0312,1,malas_acessorios,2.0
O02715,C01636,CE,sobral,delivered,2017-05-05 21:25:21,2017-05-06 07:25:21,2017-05-15 21:25:21,2017-05-29 21:25:21,0,10,24,1,28.41,19.23,0.6769,1,portateis_casa_forno_cafe,5.0
O02718,C01769,PI,picos,delivered,2017-04-02 17:36:05,2017-04-04 10:36:05,2017-04-07 17:36:05,2017-04-21 17:36:05,0,5,19,1,42.67,24.17,0.5664,1,portateis_casa_forno_cafe,4.0
O02739,C01291,AM,manacapuru,delivered,2017-04-01 22:02:57,2017-04-02 01:02:57,2017-04-27 22:02:57,2017-04-23 22:02:57,1,26,22,1,386.75,42.96,0.1111,1,casa_jardim,1.0
O02742,C00248,ES,serra,delivered,2018-04-28 17:46:12,2018-04-29 16:46:12,2018-05-17 17:46:12,2018-05-09 17:46:12,1,19,11,2,757.27,62.16,0.082,1,consoles_games,5.0
O02744,C01776,MT,sinop,delivered,2017-05-19 18:47:44,2017-05-21 09:47:44,2017-06-02 18:47:44,2017-05-28 18:47:44,1,14,9,1,307.93,43.46,0.1411,1,papelaria,1.0
O02751,C00767,MA,caxias,delivered,2017-07-07 05:02:20,2017-07-09 01:02:20,2017-07-24 05:02:20,2017-07-19 05:02:20,1,17,12,1,339.86,32.81,0.0965,1,telefonia,3.0
O02756,C01454,AL,rio largo,delivered,2018-04-07 03:02:16,2018-04-07 20:02:16,2018-04-21 03:02:16,2018-04-18 03:02:16,1,14,11,2,302.76,67.69,0.2236,1,brinquedos,3.0
O02763,C01462,PA,castanhal,delivered,2018-10-09 19:03:57,2018-10-10 12:03:57,2018-10-29 19:03:57,2018-10-28 19:03:57,1,20,19,2,202.27,65.28,0.3413,1,fraldas_higiene,2.0
O02768,C00738,GO,luziania,delivered,2018-07-04 20:16:15,2018-07-06 04:16:15,2018-07-13 20:16:15,2018-07-13 20:16:15,0,9,9,1,109.43,26.37,0.241,1,casa_conforto,5.0
O02777,C00867,AL,delmiro gouveia,delivered,2017-06-21 10:39:37,2017-06-22 01:39:37,2017-06-29 10:39:37,2017-07-12 10:39:37,0,8,21,1,440.63,19.84,0.045,1,moveis_cozinha,5.0
O02820,C01099,AP,porto grande,delivered,2017-10-27 00:18:23,2017-10-28 02:18:23,2017-11-20 00:18:23,2017-11-11 00:18:23,1,24,15,1,169.16,13.27,0.0784,1,casa_limpeza,3.0
O02826,C00016,BA,salvador,delivered,2017-02-01 17:21:50,2017-02-02 20:21:50,2017-02-14 17:21:50,2017-02-20 17:21:50,0,13,19,3,1104.77,40.13,0.0365,1,casa_outros,5.0
O02843,C00063,DF,guara,delivered,2017-11-06 19:44:03,2017-11-08 19:44:03,2017-11-17 19:44:03,2017-11-29 19:44:03,0,11,23,1,48.39,7.22,0.1492,1,utilidades_domesticas,4.0
O02844,C00025,PE,recife,delivered,2018-07-06 01:02:32,2018-07-07 18:02:32,2018-07-28 01:02:32,2018-07-26 01:02:32,1,22,20,1,452.94,44.3,0.0978,1,consoles_games,3.0
O02850,C01953,PE,recife,delivered,2017-08-13 01:32:33,2017-08-14 14:32:33,2017-08-16 01:32:33,2017-08-28 01:32:33,0,3,15,1,406.81,39.11,0.0961,1,moda_roupa,5.0
O02857,C00895,MA,sao jose de ribamar,delivered,2018-08-17 00:19:41,2018-08-18 00:19:41,2018-08-23 00:19:41,2018-08-31 00:19:41,0,6,14,4,1068.63,127.12,0.1412,1,automotivo,2.0
O02883,C00540,RN,mossoro,delivered,2018-07-21 15:11:36,2018-07-22 18:11:36,2018-07-24 15:11:36,2018-07-30 15:11:36,0,3,9,1,466.7,38.78,0.0831,1,fashion_roupa_feminina,4.0
O02893,C01243,RS,canoas,delivered,2017-08-25 19:06:09,2017-08-26 10:06:09,2017-09-19 19:06:09,2017-09-15 19:06:09,1,25,21,2,499.01,57.01,0.5666,1,casa_quarto,4.0
O02945,C00193,ES,vitoria,delivered,2018-09-07 21:09:39,2018-09-09 02:09:39,2018-09-20 21:09:39,2018-09-16 21:09:39,1,13,9,1,67.59,15.21,0.225,1,audio,3.0
O02946,C01302,MA,timon,delivered,2017-12-17 21:56:20,2017-12-18 15:56:20,2017-12-23 21:56:20,2017-12-30 21:56:20,0,6,13,1,483.65,34.93,0.0722,1,fashion_roupa_feminina,4.0
O02952,C01506,CE,juazeiro do norte,delivered,2018-04-16 11:19:52,2018-04-18 03:19:52,2018-04-30 11:19:52,2018-05-09 11:19:52,0,14,23,2,610.17,78.45,0.1301,1,casa_outros,4.0
O02998,C00567,SE,estancia,delivered,2018-03-15 01:16:44,2018-03-15 13:16:44,2018-04-13 01:16:44,2018-03-27 01:16:44,1,29,12,1,471.61,27.58,0.0585,1,seguros_servicos,4.0
O03013,C00842,AL,arapiraca,delivered,2018-01-24 08:14:53,2018-01-25 17:14:53,2018-02-03 08:14:53,2018-02-16 08:14:53,0,10,23,2,776.13,39.8,0.0632,1,livros_interesse,2.0
O03029,C01292,TO,gurupi,delivered,2017-12-11 22:15:21,2017-12-11 23:15:21,2018-01-09 22:15:21,2018-01-03 22:15:21,1,29,23,3,927.51,40.85,0.0734,1,audio,3.0
O03040,C01633,PB,bayeux,delivered,2017-10-18 03:10:58,2017-10-18 09:10:58,2017-10-23 03:10:58,2017-11-05 03:10:58,0,5,18,1,370.35,29.82,0.0805,1,fashion_roupa_feminina,1.0
O03043,C01341,RN,caico,delivered,2017-01-07 23:52:48,2017-01-08 01:52:48,2017-01-19 23:52:48,2017-02-01 23:52:48,0,12,25,2,367.9,42.02,0.1641,1,cds_dvds_musicais,4.0
O03046,C01532,PE,caruaru,delivered,2016-12-22 09:32:31,2016-12-24 01:32:31,2017-01-01 09:32:31,2017-01-05 09:32:31,0,10,14,1,154.31,37.59,0.2436,1,moveis_quarto,4.0
O03058,C01006,PR,londrina,delivered,2018-04-15 04:28:08,2018-04-15 23:28:08,2018-04-24 04:28:08,2018-05-09 04:28:08,0,9,24,1,258.41,20.66,0.08,1,seguros_servicos,5.0
O03060,C01881,MA,sao luis,delivered,2018-10-16 15:53:17,2018-10-17 11:53:17,2018-10-22 15:53:17,2018-11-02 15:53:17,0,6,17,2,650.3,90.94,0.1584,1,alimentos_bebidas,3.0
O03063,C01885,RO,porto velho,delivered,2018-02-04 04:55:19,2018-02-04 18:55:19,2018-02-20 04:55:19,2018-02-28 04:55:19,0,16,24,1,231.44,9.22,0.0398,1,market_place,4.0
O03065,C01123,PR,cascavel,delivered,2017-09-29 10:37:24,2017-09-30 09:37:24,2017-10-12 10:37:24,2017-10-09 10:37:24,1,13,10,1,42.36,18.99,0.4483,1,moveis_decoracao,2.0
O03073,C01745,SP,ribeirao preto,delivered,2017-06-14 04:38:41,2017-06-15 09:38:41,2017-06-19 04:38:41,2017-07-03 04:38:41,0,5,19,1,167.93,8.4,0.05,1,malas_acessorios,5.0
O03076,C00976,CE,sobral,delivered,2016-10-06 00:55:27,2016-10-07 19:55:27,2016-10-18 00:55:27,2016-10-31 00:55:27,0,12,25,3,892.64,102.62,0.1269,1,fashion_roupa_feminina,4.0
O03118,C01846,RS,santa maria,delivered,2017-09-25 04:31:08,2017-09-25 16:31:08,2017-10-14 04:31:08,2017-09-30 04:31:08,1,19,5,2,870.44,52.61,0.0645,1,artes,3.0
O03121,C01230,DF,ceilandia,delivered,2017-02-15 18:59:34,2017-02-16 15:59:34,2017-02-28 18:59:34,2017-03-06 18:59:34,0,13,19,3,1319.54,108.65,0.084,1,casa_escritorio,5.0
O03126,C01384,SE,itabaiana,delivered,2017-11-27 05:36:56,2017-11-28 04:36:56,2017-12-07 05:36:56,2017-12-04 05:36:56,1,10,7,1,430.54,37.38,0.0868,1,moveis_presentes,3.0
O03133,C01843,RR,mucajai,delivered,2018-05-24 21:15:31,2018-05-25 22:15:31,2018-06-11 21:15:31,2018-05-29 21:15:31,1,18,5,2,587.4,65.67,0.2454,1,casa_jardim,4.0
O03139,C00766,RJ,rio de janeiro,delivered,2017-08-17 14:26:31,2017-08-18 22:26:31,2017-08-22 14:26:31,2017-09-10 14:26:31,0,5,24,1,199.49,19.48,0.0976,1,fashion_roupa_feminina,3.0
O03142,C01724,PB,bayeux,delivered,2018-02-11 23:12:31,2018-02-13 00:12:31,2018-03-07 23:12:31,2018-02-24 23:12:31,1,24,13,2,323.36,75.96,0.2862,1,casa_conforto,5.0
O03152,C01985,MG,montes claros,delivered,2018-06-16 13:35:05,2018-06-18 11:35:05,2018-06-20 13:35:05,2018-07-02 13:35:05,0,4,16,1,113.67,37.84,0.3329,1,moveis_quarto,4.0
O03160,C00729,BA,salvador,delivered,2017-04-30 06:27:52,2017-04-30 11:27:52,2017-05-15 06:27:52,2017-05-25 06:27:52,0,15,25,1,153.91,5.61,0.0364,1,instrumentos_musicais,5.0
O03185,C00368,AC,rio branco,delivered,2017-08-26 11:46:41,2017-08-28 11:46:41,2017-08-29 11:46:41,2017-09-19 11:46:41,0,3,24,2,556.54,68.97,0.1253,1,beleza_saude,5.0
O03198,C01739,PI,parnaiba,delivered,2018-06-25 07:03:06,2018-06-25 20:03:06,2018-06-30 07:03:06,2018-07-04 07:03:06,0,5,9,1,278.67,37.94,0.1361,1,moveis_sala,5.0
O03211,C00802,ES,cariacica,delivered,2017-02-18 10:49:25,2017-02-19 17:49:25,2017-03-09 10:49:25,2017-03-15 10:49:25,0,19,25,1,217.16,34.21,0.1575,1,seguros_servicos,1.0
O03226,C00414,RO,ariquemes,delivered,2017-07-07 10:56:46,2017-07-07 21:56:46,2017-07-25 10:56:46,2017-07-13 10:56:46,1,18,6,2,580.65,59.6,0.0963,1,automotivo,1.0
O03232,C00194,ES,linhares,delivered,2018-08-29 04:56:56,2018-08-31 01:56:56,2018-09-18 04:56:56,2018-09-04 04:56:56,1,20,6,1,57.07,39.12,0.6855,1,carnes,2.0
O03239,C00874,RS,pelotas,delivered,2017-02-13 10:26:02,2017-02-14 02:26:02,2017-03-05 10:26:02,2017-03-04 10:26:02,1,20,19,2,266.36,98.16,0.4762,1,fashion_roupa_masculina,3.0
O03240,C01676,RJ,duque de caxias,delivered,2017-06-23 20:14:42,2017-06-23 21:14:42,2017-07-14 20:14:42,2017-07-13 20:14:42,1,21,20,2,212.62,54.27,0.267,1,casa_garagem,1.0
O03241,C00257,MG,montes claros,delivered,2016-09-13 09:14:45,2016-09-15 02:14:45,2016-10-12 09:14:45,2016-09-25 09:14:45,1,29,12,1,54.87,49.61,0.9041,1,moveis_decoracao,2.0
O03244,C00288,RO,vilhena,delivered,2018-01-09 14:39:06,2018-01-09 23:39:06,2018-01-27 14:39:06,2018-02-03 14:39:06,0,18,25,1,226.55,43.01,0.1898,1,perfumaria,5.0
O03246,C00018,RS,canoas,delivered,2018-07-20 12:46:43,2018-07-20 18:46:43,2018-07-24 12:46:43,2018-07-29 12:46:43,0,4,9,1,366.57,9.2,0.0251,1,seguros_servicos,4.0
O03252,C00717,ES,cariacica,delivered,2018-05-13 10:53:09,2018-05-14 12:53:09,2018-05-29 10:53:09,2018-05-27 10:53:09,1,16,14,2,630.72,52.85,0.0835,1,casa_outros,1.0
O03253,C00084,SC,florianopolis,delivered,2018-04-10 14:58:47,2018-04-12 00:58:47,2018-04-19 14:58:47,2018-04-24 14:58:47,0,9,14,1,276.75,46.79,0.1691,1,casa_construcao,5.0
O03259,C01441,MG,contagem,delivered,2016-09-21 15:18:28,2016-09-22 21:18:28,2016-10-16 15:18:28,2016-10-05 15:18:28,1,25,14,1,184.0,34.92,0.1898,1,fashion_roupa_masculina,1.0
O03264,C00715,CE,maracanau,delivered,2017-07-22 13:39:28,2017-07-24 08:39:28,2017-08-08 13:39:28,2017-08-06 13:39:28,1,17,15,1,471.49,10.95,0.0232,1,brinquedos,1.0
O03274,C01758,ES,linhares,delivered,2017-05-17 13:33:51,2017-05-19 12:33:51,2017-05-24 13:33:51,2017-05-31 13:33:51,0,7,14,1,173.5,39.63,0.2284,0,audio,5.0
O03278,C01569,AC,rio branco,delivered,2018-02-07 22:35:12,2018-02-08 16:35:12,2018-02-14 22:35:12,2018-02-27 22:35:12,0,7,20,1,377.3,15.99,0.0424,1,artes,3.0
O03284,C01206,TO,porto nacional,delivered,2017-08-31 17:50:04,2017-08-31 22:50:04,2017-09-19 17:50:04,2017-09-08 17:50:04,1,19,8,1,436.69,14.06,0.0322,1,casa_sala,2.0
O03295,C01395,RN,mossoro,delivered,2017-07-27 11:19:24,2017-07-29 07:19:24,2017-08-06 11:19:24,2017-08-01 11:19:24,1,10,5,1,292.54,48.24,0.1649,1,eletronicos,4.0
O03312,C00700,CE,caucaia,delivered,2018-09-11 09:43:33,2018-09-12 16:43:33,2018-09-27 09:43:33,2018-09-26 09:43:33,1,16,15,1,128.59,25.01,0.1945,1,utilidades_domesticas,5.0
O03314,C01869,RO,ji-parana,delivered,2018-03-28 18:38:45,2018-03-30 18:38:45,2018-04-10 18:38:45,2018-04-02 18:38:45,1,13,5,5,1464.2,138.38,0.173,1,casa_conforto_2,2.0
O03333,C01853,RR,boa vista,delivered,2018-04-21 21:54:53,2018-04-23 15:54:53,2018-04-28 21:54:53,2018-05-04 21:54:53,0,7,13,1,216.41,26.68,0.1233,1,carnes,5.0
