order_id,target_late,n_items,total_price,total_freight,freight_to_price_ratio,payment_installments,payment_type,promised_days,purchase_weekday,purchase_month,cross_state,product_category,seller_hist_late_rate
O04140,1,1,494.65,31.02,0.0627,1,debit_card,19,3,4,0,eletroportateis,0.6666666666666666
O01480,1,2,489.43,27.69,0.105,1,boleto,23,3,4,0,fashion_calcados,0.6166666666666667
O01818,0,1,144.16,14.34,0.0995,3,debit_card,19,3,4,0,telefonia,0.5714285714285714
O02262,0,1,123.63,14.48,0.1171,2,boleto,25,3,4,0,malas_acessorios,0.8333333333333334
O04172,1,2,678.31,20.43,0.035,3,debit_card,5,4,4,0,casa_construcao,0.65
O02125,0,2,312.09,82.32,0.6295,3,boleto,6,4,4,0,casa_conforto_2,0.3875
O02697,1,1,219.82,29.9,0.136,3,debit_card,5,4,4,0,fashion_calcados,0.5
O01231,1,1,102.38,12.07,0.1179,4,credit_card,8,4,4,0,fashion_underwear,0.0
O01389,0,2,361.36,42.75,0.2732,5,voucher,21,4,4,0,livros_interesse,0.6306818181818181
O03326,0,2,620.02,38.31,0.094,3,debit_card,25,4,4,0,casa_conforto_2,0.775
O01497,1,1,216.42,49.73,0.2298,7,boleto,5,5,4,0,moda_roupa,0.25
O04913,0,3,595.77,85.57,0.2516,5,voucher,25,5,4,0,carnes,0.4698412698412698
O02786,0,1,73.98,39.88,0.5391,7,boleto,19,5,4,0,papelaria,0.7142857142857143
O04704,0,1,155.8,28.62,0.1837,1,boleto,15,6,4,0,moveis_quarto,0.6666666666666666
O01895,1,1,225.27,36.44,0.1618,1,debit_card,19,6,4,0,papelaria,0.75
O04118,0,1,49.43,35.53,0.7188,1,boleto,25,6,4,0,construcao_ferramentas,0.3333333333333333
O03159,0,2,641.39,36.26,0.0682,3,voucher,22,6,4,0,alimentos_bebidas,0.375
O01842,1,1,278.32,9.9,0.0356,4,boleto,21,0,4,0,livros_interesse,0.7142857142857143
O01586,1,2,541.32,83.17,0.1664,6,credit_card,7,0,4,0,casa_garagem,0.575
O04333,0,2,316.55,37.31,0.1149,5,voucher,24,0,4,0,casa_jardim,0.55
O04737,1,1,403.7,42.53,0.1054,1,credit_card,6,0,4,0,eletrodomesticos_2,0.2727272727272727
O00582,1,1,281.69,17.43,0.0619,1,debit_card,10,0,4,0,papelaria,0.42857142857142855
O01738,1,1,66.37,29.55,0.4452,4,debit_card,13,0,4,0,fashion_roupa_feminina,0.5714285714285714
O02873,1,2,410.46,63.29,0.2254,1,credit_card,23,0,4,0,brinquedos,0.825
O03199,1,1,437.86,49.7,0.1135,1,debit_card,6,0,4,0,casa_conforto_2,0.2727272727272727
O03235,0,3,758.87,105.93,0.1546,3,credit_card,19,0,4,0,casa_banheiro,0.7696969696969697
O01053,0,1,100.72,24.77,0.2459,1,credit_card,11,0,4,0,fashion_roupa_feminina,1.0
O00613,1,1,259.48,24.27,0.0935,1,debit_card,6,0,4,0,casa_garagem,0.4
O00624,1,1,97.64,30.74,0.3148,1,boleto,13,0,4,0,consoles_games,0.625
O04152,0,1,213.99,24.77,0.1158,4,credit_card,17,1,4,0,casa_garagem,0.5
O00033,0,2,520.68,66.57,0.1721,5,voucher,11,1,4,0,moveis_decoracao,0.5238095238095238
O02359,0,1,332.77,39.36,0.1183,5,boleto,25,1,4,0,dvds_blu_ray,0.8333333333333334
O04411,0,1,381.93,19.28,0.0505,6,voucher,18,1,4,0,consoles_games,0.7142857142857143
O00345,1,1,186.86,31.1,0.1664,1,boleto,10,1,4,0,cool_stuff,0.3333333333333333
O04071,0,2,574.04,43.86,0.0717,1,debit_card,24,1,4,0,moveis_jardim,0.41666666666666663
O04054,0,1,161.85,10.59,0.0654,1,boleto,23,1,4,0,construcao_ferramentas,0.6
O00866,0,1,401.9,32.54,0.081,6,credit_card,17,2,4,0,casa_jardim,0.25
O02351,0,1,382.43,7.11,0.0186,3,voucher,24,2,4,0,cool_stuff,0.4444444444444444
O00736,1,1,164.5,6.36,0.0387,8,boleto,10,2,4,0,casa_cozinha,0.5555555555555556
O02846,0,2,366.54,49.74,0.1724,2,debit_card,16,2,4,0,fashion_roupa_masculina,0.5777777777777777
O00142,1,1,335.5,16.51,0.0492,1,credit_card,8,2,4,0,relogios_presentes,0.8
O00893,1,2,721.84,61.53,0.0864,4,credit_card,17,3,4,0,alimentos_bebidas,0.575
O04105,0,1,278.15,5.7,0.0205,2,debit_card,22,3,4,0,fashion_roupa_feminina,0.75
O04265,0,1,424.03,49.48,0.1167,1,boleto,25,3,4,0,casa_jardim,0.5714285714285714
O04456,0,3,834.29,76.05,0.1445,1,debit_card,7,4,4,0,fashion_roupa_feminina,0.6861111111111112
O02834,1,2,585.32,52.96,0.1276,7,voucher,14,4,4,0,beleza_saude,0.4801094115147652
O01390,1,2,656.68,47.93,0.0731,7,debit_card,11,4,4,0,beleza_saude,0.5793650793650793
O03718,0,2,545.76,67.56,0.1576,1,boleto,20,4,4,0,consoles_games,0.6357142857142857
O03346,1,3,843.6,87.18,0.1112,6,debit_card,19,4,4,0,consoles_games,0.38425925925925924
O01912,0,2,748.54,34.11,0.0444,8,boleto,25,4,4,0,casa_limpeza,0.5476190476190476
O04008,0,4,568.98,144.85,0.4907,4,voucher,16,4,4,0,consoles_games,0.55
O04695,1,2,602.22,86.45,0.1705,4,credit_card,5,5,4,0,casa_escritorio,0.7
O00527,1,2,669.54,55.18,0.081,2,boleto,17,5,4,0,carnes,0.4666666666666667
O03221,1,1,10.6,25.75,2.4292,7,boleto,8,5,4,0,cds_dvds_musicais,0.5
O00140,1,1,32.32,28.3,0.8756,3,credit_card,5,5,4,0,portateis_casa_forno_cafe,0.25
O04355,1,4,861.36,89.2,0.1351,7,boleto,9,5,4,0,carnes,0.5821428571428571
O00862,1,2,313.78,67.48,0.3023,7,credit_card,11,5,4,0,cama_mesa_banho,0.5625
O01666,0,3,649.59,46.36,0.0976,12,boleto,15,5,4,0,alimentos_bebidas,0.5092592592592592
O00120,0,2,653.59,52.18,0.0833,1,boleto,11,5,4,0,malas_acessorios,0.508718190386428
O01995,1,1,397.13,45.72,0.1151,7,credit_card,16,6,4,0,seguros_servicos,0.3333333333333333
O03160,0,1,153.91,5.61,0.0364,5,debit_card,25,6,4,0,instrumentos_musicais,0.7142857142857143
O01813,0,2,551.7,77.22,0.1471,1,credit_card,13,6,4,0,cool_stuff,0.6071428571428572
O02018,1,1,364.02,13.89,0.0382,3,credit_card,23,6,4,0,papelaria,0.4
O04297,1,1,94.59,44.51,0.4706,3,boleto,15,6,4,0,papelaria,0.2857142857142857
O00388,1,1,97.19,36.41,0.3746,5,credit_card,18,6,4,0,moveis_jardim,0.25
O00763,1,3,757.75,75.75,0.1013,4,voucher,11,0,5,0,artes,0.3452380952380952
O00499,0,2,567.02,77.27,0.3014,3,debit_card,21,0,5,0,casa_utilidades,0.40476190476190477
O00459,1,1,354.14,32.4,0.0915,7,debit_card,16,0,5,0,moda_roupa,0.8
O00719,1,2,514.78,22.54,0.1712,1,voucher,13,0,5,0,brinquedos,0.8285714285714285
O03772,0,1,453.34,16.53,0.0365,5,credit_card,23,0,5,0,livros_interesse,0.75
O03980,1,3,1031.09,90.67,0.2124,4,boleto,7,0,5,0,casa_escritorio,0.43333333333333335
O03461,1,4,868.11,109.99,0.1434,6,debit_card,11,1,5,0,artes,0.6083333333333334
O03130,1,1,206.09,21.89,0.1062,4,credit_card,5,1,5,0,cool_stuff,0.4
O02055,0,1,60.15,44.71,0.7433,8,credit_card,10,1,5,0,alimentos_bebidas,0.5
O02151,0,1,402.19,40.76,0.1013,4,credit_card,25,1,5,0,casa_iluminacao,0.625
O01673,0,1,112.0,5.94,0.053,9,credit_card,21,2,5,0,carnes,0.5190697674418605
O01486,1,2,569.42,13.77,0.0412,6,debit_card,19,2,5,0,moveis_colchao_estofado,0.5625
O01868,0,1,106.34,47.95,0.4509,3,credit_card,15,2,5,0,musica_arte,0.2857142857142857
O01210,1,1,185.26,42.07,0.2271,3,boleto,8,2,5,0,instrumentos_musicais,0.5
O02300,1,2,457.54,26.64,0.0617,1,debit_card,18,3,5,0,beleza_saude,0.3333333333333333
O02953,1,1,269.53,35.45,0.1315,2,debit_card,19,3,5,0,informatica_acessorios,0.5
O01009,0,1,433.23,33.08,0.0764,3,boleto,25,3,5,0,seguros_servicos,0.45454545454545453
O00830,0,1,398.35,7.42,0.0186,4,debit_card,24,4,5,0,casa_iluminacao,0.5833333333333334
O03698,1,2,357.9,78.14,0.2211,9,boleto,13,4,5,0,casa_iluminacao,0.3666666666666667
O00615,0,1,428.51,39.98,0.0933,4,boleto,25,4,5,0,seguros_servicos,0.7142857142857143
O03306,0,1,236.84,41.67,0.1759,1,debit_card,19,4,5,0,sinalizacao_seguranca,0.45454545454545453
O02715,0,1,28.41,19.23,0.6769,1,credit_card,24,4,5,0,portateis_casa_forno_cafe,0.5555555555555556
O02859,1,4,1254.21,137.58,0.1471,3,voucher,9,4,5,0,beleza_saude,0.5125
O02525,1,2,762.25,60.03,0.0874,2,debit_card,5,5,5,0,fashion_bolsas,0.375
O00863,1,1,310.86,34.05,0.1095,9,debit_card,13,5,5,0,construcao_ferramentas,0.5
O01208,0,2,323.88,56.07,0.3378,3,credit_card,16,5,5,0,casa_conforto_2,0.4602272727272727
O01827,1,1,480.99,49.7,0.1033,6,voucher,11,5,5,0,brinquedos,0.2
O04397,0,2,544.71,91.66,0.2451,1,debit_card,17,5,5,0,cool_stuff,0.48888888888888893
O00909,1,1,394.25,33.32,0.0845,4,debit_card,11,5,5,0,bebes,0.6666666666666666
O02774,1,2,413.87,86.45,0.4821,5,voucher,15,5,5,0,portateis_cozinha,0.4107142857142857
O02354,0,2,172.58,36.73,0.2686,2,credit_card,16,5,5,0,casa_limpeza,0.8666666666666667
O04423,0,1,361.09,46.12,0.1277,3,boleto,18,6,5,0,portateis_cozinha,0.5
O02598,0,2,424.8,89.98,0.4236,5,boleto,18,6,5,0,construcao_ferramentas,0.4772727272727273
O04197,0,1,457.38,8.15,0.0178,7,debit_card,9,6,5,0,instrumentos_musicais,0.6666666666666666
O00621,0,3,744.69,93.37,0.1499,1,debit_card,25,6,5,0,cds_dvds_musicais,0.5222222222222223
O04005,1,1,477.54,44.45,0.0931,1,debit_card,6,0,5,0,flores,0.6666666666666666
O00238,0,1,33.07,28.1,0.8497,4,boleto,23,0,5,0,casa_outros,0.5
O04165,1,2,754.66,66.29,0.0872,1,credit_card,5,0,5,0,eletroportateis,0.8333333333333333
O01177,1,2,284.49,25.06,0.1795,6,boleto,5,0,5,0,construcao_ferramentas,0.325
O00741,1,1,298.77,34.51,0.1155,2,boleto,6,1,5,0,artes,0.8333333333333334
O00682,1,1,283.58,29.45,0.1039,4,boleto,10,1,5,0,moveis_escritorio,0.5454545454545454
O00811,1,2,340.95,38.4,0.0999,1,boleto,16,1,5,0,fashion_roupa_feminina,0.22619047619047616
O03083,1,1,266.99,13.65,0.0511,1,boleto,9,1,5,0,moveis_cozinha,0.2857142857142857
O01910,1,1,167.23,37.61,0.2249,5,voucher,8,1,5,0,audio,1.0
O00305,0,1,429.47,38.35,0.0893,1,debit_card,22,1,5,0,construcao_ferramentas,0.5714285714285714
O01359,0,1,53.93,28.91,0.5361,1,credit_card,23,1,5,0,livros_interesse,0.625
O03044,1,1,32.51,26.15,0.8044,10,debit_card,18,1,5,0,informatica_acessorios,0.625
O01463,0,1,434.13,39.0,0.0898,4,boleto,23,1,5,0,eletroportateis,0.5204174228675136
O02929,1,1,346.79,13.82,0.0399,3,debit_card,8,1,5,0,cool_stuff,0.125
O04096,0,2,643.29,41.83,0.06,12,debit_card,20,2,5,0,fashion_underwear,0.41666666666666663
O01618,0,3,818.31,58.39,0.0987,1,voucher,15,2,5,0,casa_jardim,0.5873015873015873
O01521,1,1,249.62,6.93,0.0278,1,debit_card,5,2,5,0,casa_conforto,0.6666666666666666
O02431,0,2,215.55,55.46,0.2248,1,boleto,17,2,5,0,fashion_roupa_masculina,0.38888888888888884
O00170,1,1,236.99,7.12,0.03,1,credit_card,11,2,5,0,la_cuisine,0.75
O02490,1,2,403.68,16.9,0.0409,4,credit_card,10,2,5,0,casa_escritorio,0.5
O00219,1,1,99.45,33.12,0.333,6,debit_card,9,3,5,0,casa_utilidades,0.5
O02175,1,1,47.82,31.86,0.6662,2,credit_card,7,3,5,0,automotivo,0.5555555555555556
O00115,0,1,483.6,11.51,0.0238,1,debit_card,14,3,5,0,seguros_servicos,0.4
O00571,0,3,863.14,58.25,0.0822,9,boleto,24,4,5,0,brinquedos,0.48279708279708283
O03835,0,1,221.61,33.2,0.1498,2,credit_card,7,4,5,0,moveis_sala,0.0
O03231,1,1,328.24,14.42,0.0439,1,credit_card,9,4,5,0,portateis_casa_forno_cafe,0.42857142857142855
O00523,1,1,163.66,36.3,0.2218,3,boleto,14,4,5,0,beleza_saude,0.2857142857142857
O02347,1,2,678.59,57.75,0.0818,2,boleto,9,4,5,0,casa_limpeza,0.5083333333333333
O04692,1,2,890.77,64.57,0.0718,3,credit_card,13,4,5,0,casa_jardim,0.5416666666666666
O01589,0,2,528.85,19.66,0.0358,6,voucher,12,4,5,0,casa_limpeza,0.2222222222222222
O04568,0,1,127.44,49.12,0.3854,2,boleto,23,4,5,0,market_place,0.125
O03957,1,3,907.33,115.21,0.172,4,boleto,12,5,5,0,portateis_casa_forno_cafe,0.8492063492063492
O00902,0,1,218.53,35.0,0.1602,1,boleto,22,5,5,0,carnes,0.4
O01118,0,1,445.64,30.85,0.0692,7,credit_card,14,5,5,0,casa_sala,0.6153846153846154
O03606,1,1,407.81,38.51,0.0944,1,voucher,5,5,5,0,dvds_blu_ray,0.3333333333333333
O01095,1,2,470.65,93.02,0.9475,3,credit_card,15,6,5,0,casa_iluminacao,0.48484848484848486
O01330,0,2,485.59,25.57,0.088,1,boleto,5,6,5,0,consoles_games,0.6666666666666667
O00941,0,1,76.17,32.13,0.4218,4,credit_card,23,6,5,0,moveis_decoracao,0.375
O03026,0,1,196.98,23.71,0.1204,9,boleto,16,6,5,0,portateis_casa_forno_cafe,0.42857142857142855
O00912,1,1,219.78,35.62,0.1621,2,voucher,15,6,5,0,flores,0.5384615384615384
O00883,1,1,497.93,27.65,0.0555,1,credit_card,14,0,5,0,livros_interesse,0.5
O04143,1,1,407.51,9.26,0.0227,4,credit_card,18,0,5,0,moveis_escritorio,0.5454545454545454
O04462,1,1,35.17,49.94,1.42,5,boleto,11,0,5,0,consoles_games,0.625
O02646,1,1,405.92,34.72,0.0855,2,credit_card,5,1,5,0,alimentos_bebidas,0.625
O02474,1,1,386.55,39.67,0.1026,6,voucher,11,2,5,0,alimentos_bebidas,1.0
O02506,1,1,363.44,24.81,0.0683,1,credit_card,12,2,5,0,casa_limpeza,0.5
O01650,0,1,436.03,19.28,0.0442,7,credit_card,22,2,5,0,automotivo,0.3333333333333333
O04514,0,1,182.79,41.08,0.2247,1,credit_card,15,2,5,0,utilidades_domesticas,0.375
O03274,0,1,173.5,39.63,0.2284,1,debit_card,14,2,5,0,audio,0.3
O04972,0,2,455.18,68.43,0.1491,4,credit_card,18,2,5,0,papelaria,0.4666666666666667
O03616,0,4,1160.01,118.09,0.1663,1,debit_card,20,2,5,0,informatica_acessorios,0.5972222222222222
O00300,1,2,519.57,67.71,0.1507,8,credit_card,8,2,5,0,artes,0.7166666666666667
O01460,1,1,120.5,44.03,0.3654,5,voucher,12,2,5,0,informatica_acessorios,0.6
O03688,1,2,387.45,47.31,0.2472,2,boleto,22,3,5,0,moda_roupa,0.5404040404040404
O03366,1,1,267.34,32.99,0.1234,2,debit_card,13,3,5,0,alimentos_bebidas,0.2
O03242,0,1,370.62,43.36,0.117,7,credit_card,19,3,5,0,casa_jardim,0.5555555555555556
O02198,1,3,938.52,83.64,0.084,1,boleto,6,3,5,0,casa_garagem,0.5825396825396825
O01022,1,1,419.75,16.41,0.0391,4,boleto,9,3,5,0,casa_sala,0.3333333333333333
O02275,0,1,201.44,31.63,0.157,1,voucher,20,3,5,0,artes,0.8
O03711,1,1,147.02,41.23,0.2804,2,credit_card,6,4,5,0,casa_utilidades,0.46153846153846156
O01794,1,3,1190.47,70.66,0.0597,8,boleto,12,4,5,0,artes,0.30952380952380953
O01425,0,3,776.74,123.9,0.3788,3,voucher,21,4,5,0,artes,0.6416666666666667
O03760,1,1,117.94,18.64,0.158,1,credit_card,25,4,5,0,casa_banheiro,0.625
O02882,0,1,81.88,19.74,0.2411,5,boleto,21,4,5,0,seguros_servicos,0.5555555555555556
O01441,0,1,269.06,32.65,0.1213,2,boleto,21,4,5,0,casa_limpeza,0.6666666666666666
O03556,0,1,306.74,25.9,0.0844,2,credit_card,14,4,5,0,casa_banheiro,0.5
O02744,1,1,307.93,43.46,0.1411,1,credit_card,9,4,5,0,papelaria,0.42857142857142855
O02527,1,1,52.7,22.17,0.4207,6,credit_card,18,4,5,0,utilidades_domesticas,0.625
O00349,1,1,175.87,26.6,0.1512,2,credit_card,7,5,5,0,moveis_cozinha,0.7142857142857143
O00653,0,1,84.91,14.52,0.171,1,boleto,23,5,5,0,dvds_blu_ray,0.4
O04975,1,1,163.62,22.22,0.1358,2,boleto,7,6,5,0,la_cuisine,1.0
O00272,0,2,612.53,42.48,0.071,2,credit_card,22,6,5,0,casa_banheiro,0.6190476190476191
O02396,1,1,127.19,40.04,0.3148,5,debit_card,14,0,5,0,flores,0.8333333333333334
O00587,1,1,331.55,13.83,0.0417,1,voucher,12,0,5,0,artes,0.2857142857142857
O01242,0,2,421.43,25.39,0.0827,10,voucher,22,1,5,0,la_cuisine,0.6904761904761905
O02249,1,2,812.42,25.68,0.0334,1,debit_card,6,1,5,0,perfumaria,0.3875
O00776,1,1,176.82,45.76,0.2588,1,debit_card,16,1,5,0,sinalizacao_seguranca,0.45454545454545453
O03652,1,4,1183.33,118.15,0.1048,3,boleto,24,1,5,0,alimentos_bebidas,0.5848214285714286
O00818,0,3,1108.63,83.24,0.0735,6,boleto,19,1,5,0,casa_conforto,0.4761904761904762
O01800,1,2,421.06,51.54,0.2025,6,debit_card,8,2,5,0,seguros_servicos,0.7777777777777777
O01793,1,1,283.15,47.33,0.1672,2,credit_card,18,2,5,0,alimentos_bebidas,0.5714285714285714
O03504,1,1,184.46,11.43,0.062,1,boleto,13,3,5,0,casa_limpeza,0.5216637781629117
O02270,0,1,42.84,46.79,1.0922,1,voucher,22,3,5,0,beleza_saude,0.5
O02480,1,1,422.23,32.66,0.0774,6,boleto,7,3,5,0,eletroportateis,0.625
O00528,0,1,317.46,49.57,0.1561,9,credit_card,15,3,5,0,moda_roupa,0.5
O02520,1,1,395.17,13.96,0.0353,3,voucher,20,3,5,0,consoles_games,0.4444444444444444
O01541,1,1,234.18,39.38,0.1682,3,credit_card,21,4,5,0,telefonia,0.8571428571428571
O02830,1,3,903.11,99.8,0.1096,2,debit_card,5,4,5,0,casa_quarto,0.38888888888888884
O01659,1,3,757.47,64.33,0.0938,3,voucher,16,4,5,0,eletrodomesticos_2,0.4348484848484848
O01809,1,5,1187.76,165.35,0.1969,2,boleto,6,4,5,0,casa_garagem,0.5958333333333334
O00693,1,1,144.98,31.48,0.2171,1,debit_card,10,4,5,0,casa_banheiro,0.42857142857142855
O03559,0,5,1652.93,147.52,0.1258,6,boleto,21,4,5,0,casa_conforto_2,0.6414141414141414
O01442,1,2,724.16,75.8,0.1065,6,voucher,8,5,5,0,casa_banheiro,0.25555555555555554
O00375,1,1,279.14,46.18,0.1654,5,debit_card,5,5,5,0,casa_jardim,0.4
O02007,1,1,43.35,30.3,0.699,1,debit_card,13,5,5,0,casa_sala,0.5555555555555556
O03521,0,1,169.07,37.08,0.2193,3,voucher,12,6,5,0,casa_banheiro,0.8571428571428571
O02483,0,1,457.97,44.45,0.0971,1,credit_card,12,6,5,0,casa_outros,0.6666666666666666
O00710,0,2,38.85,32.67,0.7955,3,credit_card,22,6,5,0,cama_mesa_banho,0.7777777777777778
O04829,1,1,20.22,48.62,2.4045,2,credit_card,17,6,5,0,alimentos_bebidas,0.8
O02544,0,1,319.39,11.53,0.0361,5,boleto,19,6,5,0,beleza_saude,0.6
O00936,1,2,655.02,62.16,0.1186,1,credit_card,6,0,5,0,casa_conforto,0.55
O00164,1,2,709.25,51.8,0.078,1,debit_card,18,0,5,0,livros_interesse,0.6022727272727273
O01771,1,1,461.85,8.64,0.0187,1,boleto,12,0,5,0,bebes,0.6
O02990,1,2,503.49,26.79,0.0529,4,boleto,8,0,5,0,artigos_nautica,0.4357142857142857
O04201,1,1,439.44,17.04,0.0388,1,credit_card,11,0,5,0,brinquedos,0.5
O03743,1,1,342.92,18.24,0.0532,5,voucher,23,1,5,0,esporte_lazer,0.2
O01642,1,1,137.55,35.37,0.2571,4,voucher,22,1,5,0,casa_banheiro,0.2222222222222222
O03353,1,3,1212.03,45.74,0.0401,6,debit_card,10,1,5,0,casa_conforto,0.3703703703703704
O03084,0,2,271.88,85.29,0.3174,2,boleto,22,1,5,0,bebes,0.40384615384615385
O02530,0,2,654.3,32.44,0.0609,4,boleto,24,1,5,0,market_place,0.41666666666666663
O01209,1,2,457.88,13.4,0.0593,4,voucher,8,2,5,0,flores,0.45
O01313,1,4,911.15,101.14,0.3113,2,voucher,12,2,5,0,artigos_nautica,0.548015873015873
O01024,0,1,57.92,36.58,0.6316,1,credit_card,10,2,5,0,fashion_roupa_feminina,0.5714285714285714
O02626,0,2,407.64,66.21,0.2143,1,credit_card,13,2,5,0,dvds_blu_ray,0.5476190476190476
O00501,0,3,503.43,108.37,0.3976,2,credit_card,7,2,5,0,casa_banheiro,0.5277777777777778
O03519,0,1,176.64,25.32,0.1433,1,boleto,12,2,5,0,moveis_colchao_estofado,0.6666666666666666
O03390,0,1,283.45,25.22,0.089,10,debit_card,13,2,5,0,casa_utilidades,0.5
O01235,1,1,251.38,33.44,0.133,3,debit_card,6,2,5,0,moveis_quarto,0.375
O01676,1,1,16.39,26.49,1.6162,4,debit_card,21,2,5,0,flores,0.7
O03498,0,1,335.63,25.54,0.0761,9,voucher,25,3,6,0,moveis_quarto,0.6666666666666666
O01396,1,4,1014.19,155.08,0.4427,1,voucher,13,3,6,0,beleza_saude,0.4916666666666667
O02986,0,4,1076.53,98.65,0.1478,10,boleto,25,3,6,0,casa_iluminacao,0.5845238095238094
O01875,0,1,202.97,25.54,0.1258,10,boleto,19,3,6,0,malas_acessorios,0.6
O04381,1,2,463.14,61.03,0.2731,4,debit_card,7,3,6,0,cama_mesa_banho,0.5277777777777778
O00939,0,1,401.1,10.15,0.0253,1,credit_card,12,4,6,0,cool_stuff,0.3333333333333333
O04601,1,1,463.77,35.14,0.0758,4,boleto,11,4,6,0,livros_interesse,0.5714285714285714
O01742,0,1,405.39,18.91,0.0466,1,voucher,25,4,6,0,cool_stuff,0.9
O00479,0,1,312.11,11.4,0.0365,1,debit_card,24,4,6,0,dvds_blu_ray,0.6666666666666666
O00368,1,3,744.28,74.95,0.1105,12,voucher,8,4,6,0,alimentos_bebidas,0.5166666666666667
O01859,0,1,86.54,17.57,0.203,5,debit_card,22,5,6,0,portateis_casa_forno_cafe,0.2727272727272727
O04205,0,2,498.81,75.87,0.1713,4,boleto,19,5,6,0,casa_quarto,0.4494949494949495
O01074,1,1,167.74,47.45,0.2829,6,boleto,16,5,6,0,papelaria,0.9230769230769231
O00469,1,2,253.49,43.84,0.1721,3,credit_card,15,5,6,0,casa_sala,0.625
O01428,1,2,570.9,34.63,0.0634,1,debit_card,8,6,6,0,casa_escritorio,0.48863636363636365
O03736,1,1,291.12,9.4,0.0323,1,credit_card,12,6,6,0,bebes,0.2
O00655,0,2,782.54,66.64,0.0852,6,voucher,11,6,6,0,audio,0.38636363636363635
O01723,0,2,205.45,35.62,0.2533,2,debit_card,7,6,6,0,casa_escritorio,0.46923076923076923
O03473,1,1,180.12,43.8,0.2432,7,voucher,8,6,6,0,automotivo,0.3
O03771,1,2,398.0,93.03,0.2956,6,debit_card,8,6,6,0,casa_banheiro,0.4943181818181818
O01223,1,1,240.45,33.07,0.1375,2,debit_card,11,6,6,0,flores,0.5251141552511416
O00267,1,2,836.24,62.93,0.0753,1,debit_card,11,0,6,0,eletrodomesticos_2,0.5892857142857143
O00464,1,1,388.22,41.78,0.1076,1,debit_card,17,0,6,0,fraldas_higiene,0.75
O02550,0,2,500.03,60.98,0.3491,1,boleto,21,0,6,0,casa_limpeza,0.5333333333333333
O01018,0,3,535.96,93.09,0.2567,1,credit_card,22,0,6,0,carnes,0.508994708994709
O00427,1,1,391.98,10.25,0.0261,1,debit_card,7,0,6,0,casa_jardim,0.2727272727272727
O01385,0,1,17.82,41.56,2.3322,1,credit_card,19,1,6,0,fashion_bolsas,0.375
O02120,0,1,206.32,13.18,0.0639,6,voucher,16,1,6,0,la_cuisine,0.375
O02188,1,1,470.55,37.89,0.0805,2,credit_card,23,1,6,0,moveis_colchao_estofado,0.3333333333333333
O01795,0,4,909.33,77.6,0.0995,7,debit_card,19,1,6,0,casa_conforto,0.625
O03287,1,5,935.32,127.48,0.188,4,boleto,12,2,6,0,casa_conforto_2,0.46290043290043287
O00418,0,3,703.89,96.1,0.448,1,credit_card,17,2,6,0,eletrodomesticos_2,0.5904761904761905
O02051,0,2,363.15,77.46,0.3858,5,debit_card,15,2,6,0,carnes,0.6593406593406593
O04932,1,1,55.83,5.92,0.106,1,credit_card,8,2,6,0,fashion_calcados,0.5555555555555556
O04905,1,1,20.72,17.37,0.8383,2,debit_card,5,2,6,0,casa_iluminacao,0.3333333333333333
O00288,0,3,656.76,97.97,0.1487,3,boleto,20,2,6,0,casa_conforto,0.75
O04099,1,2,995.36,64.0,0.0643,3,credit_card,11,2,6,0,casa_garagem,0.39285714285714285
O03116,1,3,951.27,80.99,0.1126,6,credit_card,5,3,6,0,brinquedos,0.5642135642135642
O00698,0,1,476.91,30.93,0.0649,3,credit_card,20,3,6,0,seguros_servicos,0.5
O03607,0,2,454.66,31.46,0.0844,1,boleto,18,3,6,0,ferramentas_jardim,0.625
O01699,0,1,411.9,33.56,0.0815,1,boleto,23,3,6,0,sinalizacao_seguranca,0.6666666666666666
O01489,1,1,66.35,45.81,0.6904,2,boleto,6,3,6,0,esporte_lazer,0.5
O00642,1,1,266.84,21.33,0.0799,4,credit_card,8,3,6,0,casa_escritorio,0.7272727272727273
O03971,0,2,598.14,69.42,0.1149,1,credit_card,10,3,6,0,casa_jardim,0.4642857142857143
O02141,1,3,762.59,23.18,0.0348,4,debit_card,12,3,6,0,cama_mesa_banho,0.47532467532467537
O00881,1,2,749.35,69.61,0.1113,9,boleto,17,4,6,0,eletrodomesticos,0.48351648351648346
O04364,1,1,473.17,38.36,0.0811,2,voucher,18,4,6,0,cds_dvds_musicais,0.625
O01799,0,1,327.68,13.9,0.0424,9,credit_card,8,4,6,0,moveis_jardim,0.4444444444444444
O04793,0,3,562.54,63.46,0.1579,5,credit_card,8,4,6,0,casa_limpeza,0.5238095238095237
O04211,1,1,426.66,13.5,0.0316,7,debit_card,16,4,6,0,casa_banheiro,0.42857142857142855
O00985,1,3,889.17,64.76,0.0728,1,debit_card,6,4,6,0,artes,0.4690849380504553
O03329,0,3,856.95,88.06,0.1042,1,voucher,18,4,6,0,artigos_nautica,0.6055555555555555
O04828,1,1,126.71,23.94,0.1889,4,boleto,14,4,6,0,alimentos_bebidas,0.75
O00683,1,1,255.52,11.92,0.0466,12,credit_card,8,4,6,0,fashion_bolsas,0.5
O02170,0,3,346.19,61.84,0.5213,5,voucher,18,5,6,0,casa_quarto,0.5037878787878788
O01577,1,2,854.29,70.61,0.0824,5,boleto,18,5,6,0,casa_banheiro,0.6477272727272727
O02369,0,1,361.12,43.33,0.12,6,debit_card,14,5,6,0,fashion_roupa_feminina,0.5
